epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,777.83,1.69739,0.94212,1.10304,0.80176,0.61479,0.69399,0.3153,1.75973,1.08263,1.10778,0.007162,0.007162,0.007162
45,794.764,1.64491,0.9278,1.08522,0.76439,0.66157,0.71448,0.31761,1.70485,1.01296,1.08222,0.007096,0.007096,0.007096
46,811.794,1.66207,0.93607,1.09994,0.81202,0.6434,0.69575,0.32127,1.7036,1.00565,1.07718,0.00703,0.00703,0.00703
47,828.889,1.64339,0.91145,1.08837,0.77331,0.62906,0.67739,0.31258,1.72212,1.1033,1.09688,0.006964,0.006964,0.006964
48,845.911,1.63079,0.90862,1.08106,0.79926,0.62811,0.70449,0.32831,1.71763,0.97572,1.09681,0.006898,0.006898,0.006898
49,863.419,1.65472,0.91639,1.08356,0.80291,0.64723,0.71798,0.33252,1.64599,0.96803,1.06372,0.006832,0.006832,0.006832
50,880.971,1.63122,0.88957,1.10237,0.78923,0.61759,0.71132,0.33271,1.68127,1.02844,1.0722,0.006766,0.006766,0.006766
51,898.023,1.6348,0.88492,1.07777,0.81278,0.65993,0.71508,0.33031,1.66027,0.98074,1.06322,0.0067,0.0067,0.0067
52,915.073,1.62015,0.88634,1.08039,0.78296,0.67878,0.72279,0.34978,1.62429,0.91881,1.05459,0.006634,0.006634,0.006634
53,932.769,1.61978,0.88231,1.07487,0.78765,0.66157,0.72112,0.34428,1.6441,0.91498,1.04723,0.006568,0.006568,0.006568
54,950.073,1.59674,0.85003,1.0507,0.78931,0.68834,0.73198,0.3556,1.60874,0.92745,1.05316,0.006502,0.006502,0.006502
55,967.353,1.60281,0.87897,1.07001,0.80948,0.66635,0.72823,0.33474,1.67401,0.9291,1.05799,0.006436,0.006436,0.006436
56,984.381,1.62233,0.88679,1.08419,0.74647,0.65867,0.70788,0.33016,1.7246,1.03079,1.08732,0.00637,0.00637,0.00637
57,1001.45,1.61585,0.86924,1.07214,0.7702,0.66648,0.71142,0.34364,1.69145,0.92003,1.0671,0.006304,0.006304,0.006304
58,1018.58,1.58831,0.86078,1.06705,0.79089,0.7218,0.7486,0.35556,1.65766,0.90419,1.0627,0.006238,0.006238,0.006238
59,1036.17,1.56954,0.84135,1.05086,0.81401,0.68201,0.74616,0.35156,1.64009,0.90609,1.05596,0.006172,0.006172,0.006172
60,1053.03,1.60246,0.83497,1.07058,0.76366,0.66635,0.69599,0.33848,1.62608,0.93614,1.05075,0.006106,0.006106,0.006106
61,1069.99,1.59541,0.85706,1.07307,0.80925,0.66111,0.73261,0.35104,1.61703,0.90395,1.04581,0.00604,0.00604,0.00604
62,1087.09,1.56955,0.83427,1.06088,0.80667,0.71606,0.77165,0.36854,1.62293,0.8884,1.04885,0.005974,0.005974,0.005974
63,1104.82,1.56748,0.83859,1.05097,0.80393,0.69384,0.75029,0.35827,1.6257,0.90701,1.04832,0.005908,0.005908,0.005908
64,1122.15,1.5787,0.82053,1.04889,0.79665,0.67113,0.7159,0.34662,1.63641,0.93458,1.06358,0.005842,0.005842,0.005842
65,1139.3,1.55555,0.81663,1.04714,0.83485,0.69503,0.75722,0.36837,1.6252,0.87849,1.0468,0.005776,0.005776,0.005776
66,1156.44,1.54389,0.81972,1.05899,0.82968,0.67782,0.74856,0.36531,1.60557,0.85818,1.05261,0.00571,0.00571,0.00571
67,1173.45,1.55096,0.81118,1.04047,0.79042,0.68145,0.72448,0.35213,1.60946,0.90509,1.0485,0.005644,0.005644,0.005644
68,1190.75,1.54263,0.81574,1.04498,0.83755,0.66539,0.74249,0.36112,1.62541,0.89108,1.04947,0.005578,0.005578,0.005578
69,1207.76,1.53475,0.81708,1.0414,0.81085,0.68033,0.74431,0.36905,1.6069,0.89496,1.04264,0.005512,0.005512,0.005512
70,1224.72,1.55157,0.82362,1.06618,0.79111,0.70076,0.74488,0.36671,1.6125,0.8444,1.05486,0.005446,0.005446,0.005446
71,1242.1,1.50206,0.79489,1.037,0.84863,0.69674,0.76421,0.3719,1.58956,0.85609,1.0418,0.00538,0.00538,0.00538
72,1259.98,1.52827,0.79455,1.04015,0.81915,0.69716,0.75696,0.3724,1.64764,0.84309,1.05439,0.005314,0.005314,0.005314
73,1276.94,1.52447,0.78945,1.03116,0.84728,0.67892,0.76487,0.37156,1.62181,0.86817,1.0389,0.005248,0.005248,0.005248
74,1294.06,1.51254,0.78222,1.05388,0.78062,0.70268,0.74833,0.36583,1.59201,0.89578,1.04642,0.005182,0.005182,0.005182
75,1311.14,1.5113,0.78918,1.03028,0.78604,0.70172,0.74061,0.3518,1.63733,0.92249,1.05701,0.005116,0.005116,0.005116
76,1328.49,1.50691,0.78061,1.02819,0.85055,0.67113,0.75423,0.37774,1.55553,0.81935,1.02871,0.00505,0.00505,0.00505
77,1345.89,1.52226,0.78902,1.0501,0.8454,0.70363,0.776,0.37692,1.59151,0.8339,1.04052,0.004984,0.004984,0.004984
78,1363.58,1.49098,0.7797,1.03215,0.84517,0.67845,0.73993,0.36472,1.58851,0.85881,1.03821,0.004918,0.004918,0.004918
79,1380.89,1.51277,0.77126,1.03269,0.78502,0.70868,0.74844,0.36389,1.62642,0.87277,1.04394,0.004852,0.004852,0.004852
80,1398.15,1.49387,0.76859,1.0221,0.80445,0.67878,0.73178,0.36934,1.593,0.88321,1.04552,0.004786,0.004786,0.004786
81,1415.38,1.51869,0.78208,1.03176,0.82728,0.69603,0.76527,0.37547,1.58974,0.83647,1.04538,0.00472,0.00472,0.00472
82,1432.57,1.50367,0.76581,1.03001,0.8334,0.70746,0.77209,0.38878,1.55624,0.80891,1.03067,0.004654,0.004654,0.004654
83,1450.09,1.46555,0.74866,1.02041,0.81672,0.71511,0.76226,0.38232,1.55283,0.82388,1.02829,0.004588,0.004588,0.004588
84,1467.07,1.50321,0.76578,1.02153,0.82255,0.69885,0.76582,0.38746,1.57198,0.80968,1.03803,0.004522,0.004522,0.004522
85,1484.13,1.49614,0.772,1.03666,0.83052,0.70076,0.77225,0.3886,1.55162,0.82815,1.0311,0.004456,0.004456,0.004456
86,1501.17,1.49942,0.77705,1.03654,0.78729,0.70062,0.75454,0.37249,1.58748,0.84955,1.04202,0.00439,0.00439,0.00439
87,1518.21,1.46198,0.74806,1.01763,0.82103,0.70554,0.75678,0.38237,1.56393,0.81182,1.03332,0.004324,0.004324,0.004324
88,1535.27,1.45166,0.73752,1.02261,0.8336,0.72797,0.78202,0.39477,1.56534,0.79951,1.02845,0.004258,0.004258,0.004258
89,1552.81,1.45992,0.75931,1.02471,0.84507,0.70554,0.76211,0.38641,1.56002,0.81403,1.02926,0.004192,0.004192,0.004192
90,1570.08,1.4536,0.74327,1.01361,0.81951,0.71511,0.77304,0.39413,1.53898,0.79877,1.02336,0.004126,0.004126,0.004126
91,1587.52,1.4327,0.71915,1.02218,0.84236,0.71007,0.7644,0.38543,1.57741,0.81613,1.03402,0.00406,0.00406,0.00406
92,1604.47,1.4469,0.72763,0.98977,0.81814,0.7304,0.77884,0.39278,1.54272,0.82094,1.02526,0.003994,0.003994,0.003994
93,1621.61,1.46803,0.73873,1.0184,0.81754,0.73231,0.77139,0.38372,1.59587,0.80376,1.03385,0.003928,0.003928,0.003928
94,1638.56,1.47288,0.7414,1.0162,0.82726,0.69591,0.76485,0.38623,1.56019,0.81219,1.02678,0.003862,0.003862,0.003862
95,1655.57,1.44363,0.73359,1.01155,0.81849,0.66826,0.74433,0.37017,1.60009,0.83047,1.0446,0.003796,0.003796,0.003796
96,1672.65,1.45571,0.75548,1.02667,0.81693,0.72526,0.77956,0.39178,1.58678,0.81053,1.0361,0.00373,0.00373,0.00373
97,1689.67,1.45448,0.73476,1.01303,0.83022,0.71033,0.77353,0.39671,1.56012,0.80758,1.02755,0.003664,0.003664,0.003664
98,1707.19,1.42734,0.73789,1.01669,0.80593,0.70273,0.75721,0.39026,1.53848,0.83157,1.03354,0.003598,0.003598,0.003598
99,1724.28,1.46001,0.73344,1.01472,0.84931,0.71124,0.78877,0.4005,1.53269,0.76948,1.02021,0.003532,0.003532,0.003532
100,1741.75,1.41866,0.7161,1.00685,0.86868,0.70076,0.77766,0.39659,1.53036,0.79276,1.01793,0.003466,0.003466,0.003466
101,1758.77,1.40565,0.71596,0.99561,0.83099,0.69503,0.75771,0.38038,1.56053,0.81959,1.02678,0.0034,0.0034,0.0034
102,1775.87,1.41077,0.7208,1.00391,0.85317,0.70554,0.77919,0.39355,1.53971,0.78217,1.02785,0.003334,0.003334,0.003334
103,1792.93,1.40868,0.70264,1.01551,0.84782,0.71224,0.78223,0.39285,1.56691,0.78901,1.0322,0.003268,0.003268,0.003268
104,1809.96,1.38159,0.70569,0.99394,0.82158,0.73959,0.78774,0.40064,1.54906,0.77825,1.02531,0.003202,0.003202,0.003202
105,1827.28,1.39547,0.70915,1.01511,0.81654,0.7404,0.79118,0.40018,1.53827,0.77295,1.01664,0.003136,0.003136,0.003136
106,1844.2,1.39102,0.69099,0.99116,0.83845,0.71448,0.7816,0.39765,1.53941,0.78878,1.02203,0.00307,0.00307,0.00307
107,1861.19,1.41885,0.70305,1.01338,0.81582,0.73709,0.78525,0.39197,1.5676,0.8075,1.03282,0.003004,0.003004,0.003004
108,1878.24,1.37917,0.7022,1.00814,0.79912,0.74283,0.78161,0.38685,1.58451,0.79613,1.03072,0.002938,0.002938,0.002938
109,1895.31,1.39844,0.7074,1.00987,0.85816,0.74379,0.80271,0.41424,1.54212,0.79146,1.02752,0.002872,0.002872,0.002872
110,1912.8,1.37451,0.68713,0.98404,0.83173,0.72753,0.79103,0.40952,1.5375,0.7665,1.02208,0.002806,0.002806,0.002806
111,1929.85,1.38716,0.69165,0.99616,0.83468,0.71438,0.78365,0.40286,1.55451,0.76545,1.02848,0.00274,0.00274,0.00274
112,1947.15,1.3969,0.70083,0.99885,0.85965,0.71702,0.79073,0.40495,1.53259,0.77861,1.01993,0.002674,0.002674,0.002674
113,1964.31,1.36563,0.68753,1.00061,0.84875,0.71351,0.79109,0.40569,1.54864,0.78664,1.02388,0.002608,0.002608,0.002608
114,1981.44,1.35846,0.67775,0.98674,0.86306,0.72562,0.7899,0.40924,1.52793,0.7635,1.01814,0.002542,0.002542,0.002542
115,1998.58,1.37936,0.68423,0.99315,0.85451,0.71797,0.79484,0.41034,1.53849,0.7695,1.02246,0.002476,0.002476,0.002476
116,2015.68,1.38787,0.68892,0.99783,0.833,0.73423,0.7957,0.41754,1.52207,0.76872,1.01602,0.00241,0.00241,0.00241
117,2033.29,1.34647,0.67434,0.98294,0.84421,0.70975,0.78486,0.40574,1.52698,0.78071,1.01417,0.002344,0.002344,0.002344
118,2050.38,1.38274,0.68872,0.98587,0.83664,0.71975,0.78825,0.41399,1.51019,0.75453,1.00955,0.002278,0.002278,0.002278
119,2067.87,1.36587,0.6785,0.98971,0.85201,0.71554,0.78268,0.40361,1.53786,0.76953,1.02407,0.002212,0.002212,0.002212
120,2085.09,1.36324,0.66186,0.99063,0.83096,0.73518,0.79611,0.41116,1.52285,0.75693,1.01239,0.002146,0.002146,0.002146
121,2102.1,1.34474,0.6649,0.98626,0.84873,0.71319,0.78636,0.40829,1.51727,0.74863,1.0117,0.00208,0.00208,0.00208
122,2119.11,1.34969,0.6672,0.97257,0.84886,0.72084,0.78968,0.40429,1.5382,0.75684,1.02395,0.002014,0.002014,0.002014
123,2136.09,1.35381,0.66802,0.9873,0.85037,0.72467,0.79557,0.40941,1.51925,0.76247,1.01638,0.001948,0.001948,0.001948
124,2153,1.33795,0.66299,0.98367,0.82673,0.72986,0.78981,0.41097,1.52293,0.7632,1.01791,0.001882,0.001882,0.001882
125,2170.18,1.33532,0.66082,0.97945,0.84756,0.72753,0.79378,0.41305,1.51178,0.75711,1.01312,0.001816,0.001816,0.001816
126,2187.4,1.35321,0.66944,0.97341,0.83441,0.73614,0.79437,0.40966,1.51093,0.75151,1.00506,0.00175,0.00175,0.00175
127,2204.47,1.32673,0.66499,0.98573,0.85186,0.73709,0.80052,0.41592,1.53244,0.75819,1.01921,0.001684,0.001684,0.001684
128,2221.62,1.3588,0.67183,0.98486,0.83713,0.742,0.79985,0.412,1.52491,0.74745,1.01716,0.001618,0.001618,0.001618
129,2238.57,1.33991,0.6623,0.97948,0.85532,0.73475,0.79738,0.41471,1.51772,0.73636,1.01524,0.001552,0.001552,0.001552
130,2255.58,1.32477,0.64789,0.96999,0.84506,0.71893,0.78942,0.41464,1.51145,0.74518,1.01786,0.001486,0.001486,0.001486
131,2272.37,1.30609,0.64265,0.9732,0.82275,0.74996,0.79255,0.41115,1.50506,0.7628,1.01982,0.00142,0.00142,0.00142
132,2289.42,1.30922,0.64642,0.97617,0.83863,0.73037,0.79693,0.41271,1.5074,0.75343,1.01324,0.001354,0.001354,0.001354
133,2306.39,1.32237,0.64897,0.97105,0.84573,0.73231,0.79976,0.41588,1.52922,0.74523,1.01786,0.001288,0.001288,0.001288
